similarity,combination
7,['PAXWithBalance.sol', 'BadV2UpgradeExample.sol', 'Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'Proxy.sol']
4,['BadV2UpgradeExample.sol', 'UpgradeabilityProxy.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol']
2,['BadV2UpgradeExample.sol', 'UpgradeabilityProxy.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'AddressUtils.sol', 'PAXImplementationV1.sol']
2,['BadV2UpgradeExample.sol', 'UpgradeabilityProxy.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
4,['BadV2UpgradeExample.sol', 'UpgradeabilityProxy.sol', 'PAXImplementationV2.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol']
2,['BadV2UpgradeExample.sol', 'UpgradeabilityProxy.sol', 'PAXImplementationV2.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'PAXImplementationV1.sol']
2,['BadV2UpgradeExample.sol', 'UpgradeabilityProxy.sol', 'PAXImplementationV2.sol', 'SafeMathMock.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
2,['BadV2UpgradeExample.sol', 'UpgradeabilityProxy.sol', 'PAXImplementationV2.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
6,['BadV2UpgradeExample.sol', 'UpgradeabilityProxy.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol']
3,['BadV2UpgradeExample.sol', 'UpgradeabilityProxy.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'PAXImplementationV1.sol']
4,['BadV2UpgradeExample.sol', 'UpgradeabilityProxy.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
4,['BadV2UpgradeExample.sol', 'UpgradeabilityProxy.sol', 'PAXImplementation.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
4,['BadV2UpgradeExample.sol', 'UpgradeabilityProxy.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
2,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'SafeMathMock.sol']
2,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'AddressUtils.sol']
3,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'AdminUpgradeabilityProxy.sol']
2,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'PAXImplementationV1.sol']
2,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'SafeMathMock.sol', 'AddressUtils.sol']
3,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'SafeMathMock.sol', 'AdminUpgradeabilityProxy.sol']
2,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'SafeMathMock.sol', 'PAXImplementationV1.sol']
3,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol']
2,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'AddressUtils.sol', 'PAXImplementationV1.sol']
3,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
4,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AddressUtils.sol']
6,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AdminUpgradeabilityProxy.sol']
3,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'PAXImplementationV1.sol']
6,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementation.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol']
3,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementation.sol', 'AddressUtils.sol', 'PAXImplementationV1.sol']
4,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementation.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
6,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'Proxy.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol']
3,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'Proxy.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'PAXImplementationV1.sol']
4,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'Proxy.sol', 'SafeMathMock.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
5,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'Proxy.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
2,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AddressUtils.sol']
3,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AdminUpgradeabilityProxy.sol']
1,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'PAXImplementationV1.sol']
3,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol']
1,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'AddressUtils.sol', 'PAXImplementationV1.sol']
2,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
3,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'PAXImplementationV2.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol']
1,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'PAXImplementationV2.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'PAXImplementationV1.sol']
2,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'PAXImplementationV2.sol', 'SafeMathMock.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
2,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'PAXImplementationV2.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
4,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol']
2,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'PAXImplementationV1.sol']
3,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
3,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'PAXImplementation.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
3,['BadV2UpgradeExample.sol', 'SafeMath.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
2,['BadV2UpgradeExample.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AddressUtils.sol']
3,['BadV2UpgradeExample.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AdminUpgradeabilityProxy.sol']
2,['BadV2UpgradeExample.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'PAXImplementationV1.sol']
3,['BadV2UpgradeExample.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol']
2,['BadV2UpgradeExample.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'AddressUtils.sol', 'PAXImplementationV1.sol']
3,['BadV2UpgradeExample.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
3,['BadV2UpgradeExample.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol']
2,['BadV2UpgradeExample.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'PAXImplementationV1.sol']
3,['BadV2UpgradeExample.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'SafeMathMock.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
3,['BadV2UpgradeExample.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
7,['BadV2UpgradeExample.sol', 'Proxy.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol']
3,['BadV2UpgradeExample.sol', 'Proxy.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'PAXImplementationV1.sol']
4,['BadV2UpgradeExample.sol', 'Proxy.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
5,['BadV2UpgradeExample.sol', 'Proxy.sol', 'PAXImplementation.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
5,['BadV2UpgradeExample.sol', 'Proxy.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
3,['BadV2UpgradeExample.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol']
1,['BadV2UpgradeExample.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'PAXImplementationV1.sol']
2,['BadV2UpgradeExample.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
2,['BadV2UpgradeExample.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
2,['BadV2UpgradeExample.sol', 'PAXImplementationV2.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
3,['BadV2UpgradeExample.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
4,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol']
4,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'SafeMathMock.sol']
4,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'AddressUtils.sol']
7,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'AdminUpgradeabilityProxy.sol']
3,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'PAXImplementationV1.sol']
15,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementation.sol', 'SafeMathMock.sol']
12,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementation.sol', 'AddressUtils.sol']
67,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementation.sol', 'AdminUpgradeabilityProxy.sol']
8,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementation.sol', 'PAXImplementationV1.sol']
15,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'Proxy.sol', 'SafeMathMock.sol', 'AddressUtils.sol']
63,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'Proxy.sol', 'SafeMathMock.sol', 'AdminUpgradeabilityProxy.sol']
8,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'Proxy.sol', 'SafeMathMock.sol', 'PAXImplementationV1.sol']
79,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'Proxy.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol']
8,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'Proxy.sol', 'AddressUtils.sol', 'PAXImplementationV1.sol']
24,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'Proxy.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
4,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'SafeMathMock.sol']
4,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'AddressUtils.sol']
6,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'AdminUpgradeabilityProxy.sol']
3,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'PAXImplementationV1.sol']
4,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'PAXImplementationV2.sol', 'SafeMathMock.sol', 'AddressUtils.sol']
5,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'PAXImplementationV2.sol', 'SafeMathMock.sol', 'AdminUpgradeabilityProxy.sol']
3,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'PAXImplementationV2.sol', 'SafeMathMock.sol', 'PAXImplementationV1.sol']
5,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'PAXImplementationV2.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol']
3,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'PAXImplementationV2.sol', 'AddressUtils.sol', 'PAXImplementationV1.sol']
4,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'PAXImplementationV2.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
7,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AddressUtils.sol']
22,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AdminUpgradeabilityProxy.sol']
6,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'PAXImplementationV1.sol']
38,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'PAXImplementation.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol']
6,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'PAXImplementation.sol', 'AddressUtils.sol', 'PAXImplementationV1.sol']
15,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'PAXImplementation.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
23,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol']
6,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'PAXImplementationV1.sol']
15,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'SafeMathMock.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
15,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMath.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
4,['Migrations.sol', 'UpgradeabilityProxy.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'SafeMathMock.sol']
4,['Migrations.sol', 'UpgradeabilityProxy.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'AddressUtils.sol']
7,['Migrations.sol', 'UpgradeabilityProxy.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'AdminUpgradeabilityProxy.sol']
3,['Migrations.sol', 'UpgradeabilityProxy.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'PAXImplementationV1.sol']
4,['Migrations.sol', 'UpgradeabilityProxy.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'SafeMathMock.sol', 'AddressUtils.sol']
7,['Migrations.sol', 'UpgradeabilityProxy.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'SafeMathMock.sol', 'AdminUpgradeabilityProxy.sol']
3,['Migrations.sol', 'UpgradeabilityProxy.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'SafeMathMock.sol', 'PAXImplementationV1.sol']
12,['Migrations.sol', 'UpgradeabilityProxy.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol']
3,['Migrations.sol', 'UpgradeabilityProxy.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'AddressUtils.sol', 'PAXImplementationV1.sol']
5,['Migrations.sol', 'UpgradeabilityProxy.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
19,['Migrations.sol', 'UpgradeabilityProxy.sol', 'Proxy.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AddressUtils.sol']
67,['Migrations.sol', 'UpgradeabilityProxy.sol', 'Proxy.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AdminUpgradeabilityProxy.sol']
8,['Migrations.sol', 'UpgradeabilityProxy.sol', 'Proxy.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'PAXImplementationV1.sol']
86,['Migrations.sol', 'UpgradeabilityProxy.sol', 'Proxy.sol', 'PAXImplementation.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol']
8,['Migrations.sol', 'UpgradeabilityProxy.sol', 'Proxy.sol', 'PAXImplementation.sol', 'AddressUtils.sol', 'PAXImplementationV1.sol']
24,['Migrations.sol', 'UpgradeabilityProxy.sol', 'Proxy.sol', 'PAXImplementation.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
83,['Migrations.sol', 'UpgradeabilityProxy.sol', 'Proxy.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol']
8,['Migrations.sol', 'UpgradeabilityProxy.sol', 'Proxy.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'PAXImplementationV1.sol']
24,['Migrations.sol', 'UpgradeabilityProxy.sol', 'Proxy.sol', 'SafeMathMock.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
32,['Migrations.sol', 'UpgradeabilityProxy.sol', 'Proxy.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
4,['Migrations.sol', 'UpgradeabilityProxy.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AddressUtils.sol']
6,['Migrations.sol', 'UpgradeabilityProxy.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AdminUpgradeabilityProxy.sol']
3,['Migrations.sol', 'UpgradeabilityProxy.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'PAXImplementationV1.sol']
6,['Migrations.sol', 'UpgradeabilityProxy.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol']
3,['Migrations.sol', 'UpgradeabilityProxy.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'AddressUtils.sol', 'PAXImplementationV1.sol']
4,['Migrations.sol', 'UpgradeabilityProxy.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
5,['Migrations.sol', 'UpgradeabilityProxy.sol', 'PAXImplementationV2.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol']
3,['Migrations.sol', 'UpgradeabilityProxy.sol', 'PAXImplementationV2.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'PAXImplementationV1.sol']
4,['Migrations.sol', 'UpgradeabilityProxy.sol', 'PAXImplementationV2.sol', 'SafeMathMock.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
4,['Migrations.sol', 'UpgradeabilityProxy.sol', 'PAXImplementationV2.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
38,['Migrations.sol', 'UpgradeabilityProxy.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol']
6,['Migrations.sol', 'UpgradeabilityProxy.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'PAXImplementationV1.sol']
15,['Migrations.sol', 'UpgradeabilityProxy.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
16,['Migrations.sol', 'UpgradeabilityProxy.sol', 'PAXImplementation.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
15,['Migrations.sol', 'UpgradeabilityProxy.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
3,['Migrations.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'SafeMathMock.sol']
3,['Migrations.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'AddressUtils.sol']
5,['Migrations.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'AdminUpgradeabilityProxy.sol']
2,['Migrations.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'PAXImplementationV1.sol']
3,['Migrations.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'SafeMathMock.sol', 'AddressUtils.sol']
5,['Migrations.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'SafeMathMock.sol', 'AdminUpgradeabilityProxy.sol']
2,['Migrations.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'SafeMathMock.sol', 'PAXImplementationV1.sol']
5,['Migrations.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol']
2,['Migrations.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'AddressUtils.sol', 'PAXImplementationV1.sol']
4,['Migrations.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementationV2.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
7,['Migrations.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AddressUtils.sol']
10,['Migrations.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AdminUpgradeabilityProxy.sol']
3,['Migrations.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'PAXImplementationV1.sol']
27,['Migrations.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementation.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol']
3,['Migrations.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementation.sol', 'AddressUtils.sol', 'PAXImplementationV1.sol']
11,['Migrations.sol', 'SafeMath.sol', 'Proxy.sol', 'PAXImplementation.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
8,['Migrations.sol', 'SafeMath.sol', 'Proxy.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol']
3,['Migrations.sol', 'SafeMath.sol', 'Proxy.sol', 'SafeMathMock.sol', 'AddressUtils.sol', 'PAXImplementationV1.sol']
11,['Migrations.sol', 'SafeMath.sol', 'Proxy.sol', 'SafeMathMock.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
11,['Migrations.sol', 'SafeMath.sol', 'Proxy.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
2,['Migrations.sol', 'SafeMath.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AddressUtils.sol']
5,['Migrations.sol', 'SafeMath.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'AdminUpgradeabilityProxy.sol']
2,['Migrations.sol', 'SafeMath.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'SafeMathMock.sol', 'PAXImplementationV1.sol']
5,['Migrations.sol', 'SafeMath.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'AddressUtils.sol', 'AdminUpgradeabilityProxy.sol']
2,['Migrations.sol', 'SafeMath.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'AddressUtils.sol', 'PAXImplementationV1.sol']
3,['Migrations.sol', 'SafeMath.sol', 'PAXImplementationV2.sol', 'PAXImplementation.sol', 'AdminUpgradeabilityProxy.sol', 'PAXImplementationV1.sol']
